"V1"	"V2"	"complex"
"19454"	"DDX3X"	"RELA"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19455"	"DDX3X"	"RELB"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19456"	"DDX3X"	"RPL30"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19457"	"DDX3X"	"RPL6"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19458"	"DDX3X"	"RPS13"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19459"	"DDX3X"	"TNIP2"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19460"	"MAP3K8"	"NFKB1"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19461"	"MAP3K8"	"NFKB2"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19462"	"MAP3K8"	"NFKBIA"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19463"	"MAP3K8"	"NFKBIB"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19464"	"MAP3K8"	"REL"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19465"	"MAP3K8"	"RELA"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19466"	"MAP3K8"	"RELB"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19467"	"MAP3K8"	"RPL30"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19468"	"MAP3K8"	"RPL6"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19469"	"MAP3K8"	"RPS13"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19470"	"MAP3K8"	"TNIP2"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19471"	"NFKB1"	"NFKB2"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19472"	"NFKB1"	"NFKBIA"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19473"	"NFKB1"	"NFKBIB"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19474"	"NFKB1"	"REL"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19475"	"NFKB1"	"RELA"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19476"	"NFKB1"	"RELB"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19477"	"NFKB1"	"RPL30"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19478"	"NFKB1"	"RPL6"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19479"	"NFKB1"	"RPS13"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19480"	"NFKB1"	"TNIP2"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19481"	"NFKB2"	"NFKBIA"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19482"	"NFKB2"	"NFKBIB"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19483"	"NFKB2"	"REL"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19484"	"NFKB2"	"RELA"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19485"	"NFKB2"	"RELB"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19486"	"NFKB2"	"RPL30"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19487"	"NFKB2"	"RPL6"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19488"	"NFKB2"	"RPS13"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19489"	"NFKB2"	"TNIP2"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19490"	"NFKBIA"	"NFKBIB"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19491"	"NFKBIA"	"REL"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19492"	"NFKBIA"	"RELA"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19493"	"NFKBIA"	"RELB"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19494"	"NFKBIA"	"RPL30"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19495"	"NFKBIA"	"RPL6"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19496"	"NFKBIA"	"RPS13"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19497"	"NFKBIA"	"TNIP2"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19498"	"NFKBIB"	"REL"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19499"	"NFKBIB"	"RELA"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19500"	"NFKBIB"	"RELB"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19501"	"NFKBIB"	"RPL30"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19502"	"NFKBIB"	"RPL6"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19503"	"NFKBIB"	"RPS13"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19504"	"NFKBIB"	"TNIP2"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19505"	"REL"	"RELA"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19506"	"REL"	"RELB"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19507"	"REL"	"RPL30"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19508"	"REL"	"RPL6"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19509"	"REL"	"RPS13"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19510"	"REL"	"TNIP2"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19511"	"RELA"	"RELB"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19512"	"RELA"	"RPL30"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19513"	"RELA"	"RPL6"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19514"	"RELA"	"RPS13"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19515"	"RELA"	"TNIP2"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19516"	"RELB"	"RPL30"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19517"	"RELB"	"RPL6"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19518"	"RELB"	"RPS13"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19519"	"RELB"	"TNIP2"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19520"	"RPL30"	"RPL6"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19521"	"RPL30"	"RPS13"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19522"	"RPL30"	"TNIP2"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19523"	"RPL6"	"RPS13"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19524"	"RPL6"	"TNIP2"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19525"	"RPS13"	"TNIP2"	"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
"19526"	"CAPRIN1"	"CLP1"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19527"	"CAPRIN1"	"CPSF3"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19528"	"CAPRIN1"	"CPSF6"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19529"	"CAPRIN1"	"CPSF7"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19530"	"CAPRIN1"	"DHX16"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19531"	"CAPRIN1"	"ERCC3"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19532"	"CAPRIN1"	"GTF2H4"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19533"	"CAPRIN1"	"MRE11"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19534"	"CAPRIN1"	"NUDT21"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19535"	"CAPRIN1"	"PCF11"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19536"	"CAPRIN1"	"PTBP1"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19537"	"CAPRIN1"	"SFPQ"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19538"	"CAPRIN1"	"TJP1"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19539"	"CAPRIN1"	"U2AF1"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19540"	"CAPRIN1"	"U2AF2"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19541"	"CLP1"	"CPSF3"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19542"	"CLP1"	"CPSF6"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19543"	"CLP1"	"CPSF7"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19544"	"CLP1"	"DHX16"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19545"	"CLP1"	"ERCC3"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19546"	"CLP1"	"GTF2H4"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19547"	"CLP1"	"MRE11"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19548"	"CLP1"	"NUDT21"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19549"	"CLP1"	"PTBP1"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19550"	"CLP1"	"SFPQ"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19551"	"CLP1"	"TJP1"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19552"	"CLP1"	"U2AF1"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19553"	"CLP1"	"U2AF2"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19554"	"CPSF3"	"CPSF6"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19555"	"CPSF3"	"CPSF7"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19556"	"CPSF3"	"DHX16"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19557"	"CPSF3"	"ERCC3"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19558"	"CPSF3"	"GTF2H4"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19559"	"CPSF3"	"MRE11"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19560"	"CPSF3"	"NUDT21"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19561"	"CPSF3"	"PCF11"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19562"	"CPSF3"	"PTBP1"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19563"	"CPSF3"	"SFPQ"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19564"	"CPSF3"	"TJP1"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19565"	"CPSF3"	"U2AF1"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19566"	"CPSF3"	"U2AF2"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19567"	"CPSF6"	"CPSF7"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19568"	"CPSF6"	"DHX16"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19569"	"CPSF6"	"ERCC3"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19570"	"CPSF6"	"GTF2H4"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19571"	"CPSF6"	"MRE11"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19572"	"CPSF6"	"NUDT21"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19573"	"CPSF6"	"PCF11"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19574"	"CPSF6"	"PTBP1"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19575"	"CPSF6"	"SFPQ"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19576"	"CPSF6"	"TJP1"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19577"	"CPSF6"	"U2AF1"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19578"	"CPSF6"	"U2AF2"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19579"	"CPSF7"	"DHX16"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19580"	"CPSF7"	"ERCC3"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19581"	"CPSF7"	"GTF2H4"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19582"	"CPSF7"	"MRE11"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19583"	"CPSF7"	"NUDT21"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19584"	"CPSF7"	"PCF11"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19585"	"CPSF7"	"PTBP1"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19586"	"CPSF7"	"SFPQ"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19587"	"CPSF7"	"TJP1"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19588"	"CPSF7"	"U2AF1"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19589"	"CPSF7"	"U2AF2"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19590"	"DHX16"	"ERCC3"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19591"	"DHX16"	"GTF2H4"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19592"	"DHX16"	"MRE11"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19593"	"DHX16"	"NUDT21"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19594"	"DHX16"	"PCF11"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19595"	"DHX16"	"PTBP1"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19596"	"DHX16"	"SFPQ"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19597"	"DHX16"	"TJP1"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19598"	"DHX16"	"U2AF1"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19599"	"DHX16"	"U2AF2"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19600"	"ERCC3"	"MRE11"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19601"	"ERCC3"	"NUDT21"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19602"	"ERCC3"	"PCF11"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19603"	"ERCC3"	"PTBP1"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19604"	"ERCC3"	"SFPQ"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19605"	"ERCC3"	"TJP1"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19606"	"ERCC3"	"U2AF1"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19607"	"ERCC3"	"U2AF2"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19608"	"GTF2H4"	"MRE11"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19609"	"GTF2H4"	"NUDT21"	"CF IIAm complex (Cleavage factor IIAm complex)"
"19610"	"GTF2H4"	"PCF11"	"CF IIAm complex (Cleavage factor IIAm complex)"
