"V1"	"V2"	"complex"
"20022"	"DPY30"	"CXXC1"	"Set1A complex"
"20026"	"HCFC2"	"CXXC1"	"Set1A complex"
"20032"	"OGT"	"BOD1L1"	"Set1B complex"
"20033"	"OGT"	"BOD1"	"Set1B complex"
"20037"	"SETD1B"	"OGT"	"Set1B complex"
"20042"	"HCFC1"	"BOD1L1"	"Set1B complex"
"20043"	"HCFC1"	"BOD1"	"Set1B complex"
"20047"	"SETD1B"	"HCFC1"	"Set1B complex"
"20051"	"WDR5"	"BOD1L1"	"Set1B complex"
"20052"	"WDR5"	"BOD1"	"Set1B complex"
"20059"	"RBBP5"	"BOD1L1"	"Set1B complex"
"20060"	"RBBP5"	"BOD1"	"Set1B complex"
"20066"	"WDR82"	"BOD1L1"	"Set1B complex"
"20067"	"WDR82"	"BOD1"	"Set1B complex"
"20073"	"BOD1L1"	"BOD1"	"Set1B complex"
"20074"	"DPY30"	"BOD1L1"	"Set1B complex"
"20075"	"CXXC1"	"BOD1L1"	"Set1B complex"
"20076"	"BOD1L1"	"ASH2L"	"Set1B complex"
"20077"	"SETD1B"	"BOD1L1"	"Set1B complex"
"20078"	"HCFC2"	"BOD1L1"	"Set1B complex"
"20079"	"DPY30"	"BOD1"	"Set1B complex"
"20080"	"CXXC1"	"BOD1"	"Set1B complex"
"20081"	"BOD1"	"ASH2L"	"Set1B complex"
"20082"	"SETD1B"	"BOD1"	"Set1B complex"
"20083"	"HCFC2"	"BOD1"	"Set1B complex"
"20086"	"SETD1B"	"DPY30"	"Set1B complex"
"20093"	"SETD1B"	"HCFC2"	"Set1B complex"
"20094"	"BECN1"	"BCL2"	"VPS34-VPS15-BECLIN1-UVRAG-BCL2 complex"
"20095"	"PIK3C3"	"BCL2"	"VPS34-VPS15-BECLIN1-UVRAG-BCL2 complex"
"20096"	"PIK3R4"	"BCL2"	"VPS34-VPS15-BECLIN1-UVRAG-BCL2 complex"
"20097"	"UVRAG"	"BCL2"	"VPS34-VPS15-BECLIN1-UVRAG-BCL2 complex"
"20098"	"PIK3C3"	"BECN1"	"VPS34-VPS15-BECLIN1-UVRAG-BCL2 complex"
"20099"	"PIK3R4"	"BECN1"	"VPS34-VPS15-BECLIN1-UVRAG-BCL2 complex"
"20100"	"UVRAG"	"BECN1"	"VPS34-VPS15-BECLIN1-UVRAG-BCL2 complex"
"20101"	"PIK3R4"	"PIK3C3"	"VPS34-VPS15-BECLIN1-UVRAG-BCL2 complex"
"20102"	"UVRAG"	"PIK3C3"	"VPS34-VPS15-BECLIN1-UVRAG-BCL2 complex"
"20103"	"UVRAG"	"PIK3R4"	"VPS34-VPS15-BECLIN1-UVRAG-BCL2 complex"
"20104"	"MICU2"	"MCU"	"Mitochondrial calcium uniporter complex"
"20105"	"MICU2"	"MICU1"	"Mitochondrial calcium uniporter complex"
"20106"	"SMDT1"	"MICU2"	"Mitochondrial calcium uniporter complex"
"20107"	"MICU2"	"MCUB"	"Mitochondrial calcium uniporter complex"
"20108"	"MICU1"	"MCU"	"Mitochondrial calcium uniporter complex"
"20109"	"SMDT1"	"MCU"	"Mitochondrial calcium uniporter complex"
"20110"	"MCUB"	"MCU"	"Mitochondrial calcium uniporter complex"
"20111"	"SMDT1"	"MICU1"	"Mitochondrial calcium uniporter complex"
"20112"	"MICU1"	"MCUB"	"Mitochondrial calcium uniporter complex"
"20113"	"SMDT1"	"MCUB"	"Mitochondrial calcium uniporter complex"
"20114"	"ERLIN2"	"ERLIN1"	"erlin1/2-RNF170 complex"
"20115"	"RNF170"	"ERLIN1"	"erlin1/2-RNF170 complex"
"20116"	"RNF170"	"ERLIN2"	"erlin1/2-RNF170 complex"
"20117"	"WASHC5"	"WASH1"	"WASH complex"
"20118"	"WASHC4"	"WASH1"	"WASH complex"
"20119"	"WASHC3"	"WASH1"	"WASH complex"
"20120"	"WASHC2C"	"WASH1"	"WASH complex"
"20121"	"WASHC5"	"WASHC4"	"WASH complex"
"20122"	"WASHC5"	"WASHC3"	"WASH complex"
"20123"	"WASHC5"	"WASHC2C"	"WASH complex"
"20124"	"WASHC4"	"WASHC3"	"WASH complex"
"20125"	"WASHC4"	"WASHC2C"	"WASH complex"
"20126"	"WASHC3"	"WASHC2C"	"WASH complex"
"20128"	"CUL4B"	"COPS2"	"CUL4B-DDB1-DTL-CSN complex"
"20130"	"DTL"	"COPS2"	"CUL4B-DDB1-DTL-CSN complex"
"20131"	"GPS1"	"CUL4B"	"CUL4B-DDB1-DTL-CSN complex"
"20133"	"GPS1"	"DTL"	"CUL4B-DDB1-DTL-CSN complex"
"20135"	"DTL"	"CUL4B"	"CUL4B-DDB1-DTL-CSN complex"
"20136"	"DTL"	"DDB1"	"CUL4B-DDB1-DTL-CSN complex"
"20137"	"WASH1"	"CAPZB"	"WASH-CAPZalpa/beta complex"
"20138"	"WASH1"	"CAPZA1"	"WASH-CAPZalpa/beta complex"
"20144"	"WASHC5"	"CAPZB"	"WASH-CAPZalpa/beta complex"
"20145"	"WASHC4"	"CAPZB"	"WASH-CAPZalpa/beta complex"
"20146"	"WASHC3"	"CAPZB"	"WASH-CAPZalpa/beta complex"
"20147"	"WASHC2C"	"CAPZB"	"WASH-CAPZalpa/beta complex"
"20148"	"WASHC5"	"CAPZA1"	"WASH-CAPZalpa/beta complex"
"20149"	"WASHC4"	"CAPZA1"	"WASH-CAPZalpa/beta complex"
"20150"	"WASHC3"	"CAPZA1"	"WASH-CAPZalpa/beta complex"
"20151"	"WASHC2C"	"CAPZA1"	"WASH-CAPZalpa/beta complex"
"20162"	"HIF1A"	"ELOC"	"HIF1alpha-VHL-ElonginB-ElonginC complex"
"20163"	"HIF1A"	"ELOB"	"HIF1alpha-VHL-ElonginB-ElonginC complex"
"20165"	"DTL"	"CUL4A"	"CUL4A-DDB1-DTL complex"
"20167"	"TLE2"	"CUL4B"	"CUL4B-DDB1-TLE2 complex"
"20168"	"TLE2"	"DDB1"	"CUL4B-DDB1-TLE2 complex"
"20170"	"EED"	"CUL4A"	"CUL4A-DDB1-EED complex"
"20171"	"EED"	"DDB1"	"CUL4A-DDB1-EED complex"
"20173"	"WDR5"	"CUL4A"	"CUL4A-DDB1-WDR5 complex"
"20174"	"WDR5"	"DDB1"	"CUL4A-DDB1-WDR5 complex"
"20177"	"WDR26"	"CUL4B"	"CUL4B-DDB1-WDR26 complex"
"20178"	"WDR26"	"DDB1"	"CUL4B-DDB1-WDR26 complex"
"20179"	"RBBP5"	"CUL4A"	"CUL4A-DDB1-RBBP5 complex"
"20181"	"RBBP5"	"DDB1"	"CUL4A-DDB1-RBBP5 complex"
"20183"	"WDR5B"	"CUL4A"	"CUL4A-DDB1-WDR5B complex"
"20184"	"WDR5B"	"DDB1"	"CUL4A-DDB1-WDR5B complex"
"20186"	"SNRNP40"	"CUL4A"	"CUL4A-DDB1-WDR57 complex"
"20187"	"SNRNP40"	"DDB1"	"CUL4A-DDB1-WDR57 complex"
"20189"	"WDR61"	"CUL4A"	"CUL4A-DDB1-WDR61 complex"
"20190"	"WDR61"	"DDB1"	"CUL4A-DDB1-WDR61 complex"
"20192"	"GRWD1"	"CUL4B"	"CUL4B-DDB1-GRWD1 complex"
"20193"	"GRWD1"	"DDB1"	"CUL4B-DDB1-GRWD1 complex"
"20194"	"TOMM70"	"TOMM40"	"TOM complex (TOMM5, TOMM6, TOMM7, TOMM20, TOMM22, TOMM40, TOMM70), mitochondrial"
"20195"	"TOMM70"	"TOMM20"	"TOM complex (TOMM5, TOMM6, TOMM7, TOMM20, TOMM22, TOMM40, TOMM70), mitochondrial"
"20196"	"TOMM70"	"TOMM5"	"TOM complex (TOMM5, TOMM6, TOMM7, TOMM20, TOMM22, TOMM40, TOMM70), mitochondrial"
"20197"	"TOMM70"	"TOMM6"	"TOM complex (TOMM5, TOMM6, TOMM7, TOMM20, TOMM22, TOMM40, TOMM70), mitochondrial"
"20198"	"TOMM70"	"TOMM22"	"TOM complex (TOMM5, TOMM6, TOMM7, TOMM20, TOMM22, TOMM40, TOMM70), mitochondrial"
"20199"	"TOMM70"	"TOMM7"	"TOM complex (TOMM5, TOMM6, TOMM7, TOMM20, TOMM22, TOMM40, TOMM70), mitochondrial"
"20200"	"TOMM40"	"TOMM20"	"TOM complex (TOMM5, TOMM6, TOMM7, TOMM20, TOMM22, TOMM40, TOMM70), mitochondrial"
"20201"	"TOMM5"	"TOMM40"	"TOM complex (TOMM5, TOMM6, TOMM7, TOMM20, TOMM22, TOMM40, TOMM70), mitochondrial"
"20202"	"TOMM6"	"TOMM40"	"TOM complex (TOMM5, TOMM6, TOMM7, TOMM20, TOMM22, TOMM40, TOMM70), mitochondrial"
"20203"	"TOMM40"	"TOMM22"	"TOM complex (TOMM5, TOMM6, TOMM7, TOMM20, TOMM22, TOMM40, TOMM70), mitochondrial"
"20204"	"TOMM7"	"TOMM40"	"TOM complex (TOMM5, TOMM6, TOMM7, TOMM20, TOMM22, TOMM40, TOMM70), mitochondrial"
"20205"	"TOMM5"	"TOMM20"	"TOM complex (TOMM5, TOMM6, TOMM7, TOMM20, TOMM22, TOMM40, TOMM70), mitochondrial"
"20206"	"TOMM6"	"TOMM20"	"TOM complex (TOMM5, TOMM6, TOMM7, TOMM20, TOMM22, TOMM40, TOMM70), mitochondrial"
"20207"	"TOMM22"	"TOMM20"	"TOM complex (TOMM5, TOMM6, TOMM7, TOMM20, TOMM22, TOMM40, TOMM70), mitochondrial"
"20208"	"TOMM7"	"TOMM20"	"TOM complex (TOMM5, TOMM6, TOMM7, TOMM20, TOMM22, TOMM40, TOMM70), mitochondrial"
"20209"	"TOMM6"	"TOMM5"	"TOM complex (TOMM5, TOMM6, TOMM7, TOMM20, TOMM22, TOMM40, TOMM70), mitochondrial"
"20210"	"TOMM5"	"TOMM22"	"TOM complex (TOMM5, TOMM6, TOMM7, TOMM20, TOMM22, TOMM40, TOMM70), mitochondrial"
"20211"	"TOMM7"	"TOMM5"	"TOM complex (TOMM5, TOMM6, TOMM7, TOMM20, TOMM22, TOMM40, TOMM70), mitochondrial"
"20212"	"TOMM6"	"TOMM22"	"TOM complex (TOMM5, TOMM6, TOMM7, TOMM20, TOMM22, TOMM40, TOMM70), mitochondrial"
"20213"	"TOMM7"	"TOMM6"	"TOM complex (TOMM5, TOMM6, TOMM7, TOMM20, TOMM22, TOMM40, TOMM70), mitochondrial"
"20214"	"TOMM7"	"TOMM22"	"TOM complex (TOMM5, TOMM6, TOMM7, TOMM20, TOMM22, TOMM40, TOMM70), mitochondrial"
"20218"	"SOS1"	"EPS8"	"SOS1-ABI1-EPS8 complex"
"20219"	"SOS1"	"ABI1"	"SOS1-ABI1-EPS8 complex"
"20220"	"EPS8"	"ABI1"	"SOS1-ABI1-EPS8 complex"
"20222"	"SOS1"	"EPS8L1"	"SOS1-ABI1-EPS8L1 complex"
"20223"	"EPS8L1"	"ABI1"	"SOS1-ABI1-EPS8L1 complex"
"20224"	"ESR1"	"EP300"	"Estrogen receptor complex (ESR1, EP300, NCOA1)"
"20225"	"NCOA1"	"ESR1"	"Estrogen receptor complex (ESR1, EP300, NCOA1)"
"20226"	"NCOA1"	"EP300"	"Estrogen receptor complex (ESR1, EP300, NCOA1)"
"20228"	"SOS1"	"EPS8L2"	"SOS1-ABI1-EPS8L2 complex"
"20229"	"EPS8L2"	"ABI1"	"SOS1-ABI1-EPS8L2 complex"
"20231"	"SOS1"	"EPS8L3"	"SOS1-ABI1-EPS8L3 complex"
"20232"	"EPS8L3"	"ABI1"	"SOS1-ABI1-EPS8L3 complex"
"20233"	"VIM"	"MAPK3"	"pERK-vimentin-KPNA2 complex"
"20234"	"VIM"	"KPNA2"	"pERK-vimentin-KPNA2 complex"
"20235"	"MAPK3"	"KPNA2"	"pERK-vimentin-KPNA2 complex"
"20236"	"PLN"	"ATP2A2"	"ILK-SERCA2A-PLN complex"
"20237"	"ILK"	"ATP2A2"	"ILK-SERCA2A-PLN complex"
"20238"	"PLN"	"ILK"	"ILK-SERCA2A-PLN complex"
"20239"	"ILK"	"HSP90AA1"	"ILK-HSP90-CDC37 complex"
"20241"	"ILK"	"CDC37"	"ILK-HSP90-CDC37 complex"
"20242"	"SLN"	"ATP2A1"	"SLN-PLN-SERCA1A complex"
"20243"	"SLN"	"PLN"	"SLN-PLN-SERCA1A complex"
"20244"	"PLN"	"ATP2A1"	"SLN-PLN-SERCA1A complex"
"20245"	"SLN"	"ATP2A2"	"SLN-PLN-SERCA2A complex"
"20248"	"CALM1"	"ATP2A2"	"SERCA2a-alphaKAP-CaM-CaMKII complex"
"20249"	"KPNA1"	"CALM1"	"SERCA2a-alphaKAP-CaM-CaMKII complex"
"20250"	"CAMK2A"	"CALM1"	"SERCA2a-alphaKAP-CaM-CaMKII complex"
"20251"	"KPNA1"	"ATP2A2"	"SERCA2a-alphaKAP-CaM-CaMKII complex"
"20252"	"CAMK2A"	"ATP2A2"	"SERCA2a-alphaKAP-CaM-CaMKII complex"
"20253"	"KPNA1"	"CAMK2A"	"SERCA2a-alphaKAP-CaM-CaMKII complex"
"20254"	"USP1"	"PHLPP1"	"AKT1-FANCI-FANCD2-PHLPP1-PHLPP2-USP1-WDR48 complex"
"20255"	"PHLPP1"	"AKT1"	"AKT1-FANCI-FANCD2-PHLPP1-PHLPP2-USP1-WDR48 complex"
"20256"	"PHLPP2"	"PHLPP1"	"AKT1-FANCI-FANCD2-PHLPP1-PHLPP2-USP1-WDR48 complex"
"20257"	"WDR48"	"PHLPP1"	"AKT1-FANCI-FANCD2-PHLPP1-PHLPP2-USP1-WDR48 complex"
"20258"	"PHLPP1"	"FANCD2"	"AKT1-FANCI-FANCD2-PHLPP1-PHLPP2-USP1-WDR48 complex"
"20259"	"PHLPP1"	"FANCI"	"AKT1-FANCI-FANCD2-PHLPP1-PHLPP2-USP1-WDR48 complex"
"20260"	"USP1"	"AKT1"	"AKT1-FANCI-FANCD2-PHLPP1-PHLPP2-USP1-WDR48 complex"
"20261"	"USP1"	"PHLPP2"	"AKT1-FANCI-FANCD2-PHLPP1-PHLPP2-USP1-WDR48 complex"
"20262"	"WDR48"	"USP1"	"AKT1-FANCI-FANCD2-PHLPP1-PHLPP2-USP1-WDR48 complex"
"20263"	"USP1"	"FANCD2"	"AKT1-FANCI-FANCD2-PHLPP1-PHLPP2-USP1-WDR48 complex"
"20264"	"USP1"	"FANCI"	"AKT1-FANCI-FANCD2-PHLPP1-PHLPP2-USP1-WDR48 complex"
"20265"	"PHLPP2"	"AKT1"	"AKT1-FANCI-FANCD2-PHLPP1-PHLPP2-USP1-WDR48 complex"
"20266"	"WDR48"	"AKT1"	"AKT1-FANCI-FANCD2-PHLPP1-PHLPP2-USP1-WDR48 complex"
"20267"	"FANCD2"	"AKT1"	"AKT1-FANCI-FANCD2-PHLPP1-PHLPP2-USP1-WDR48 complex"
"20268"	"FANCI"	"AKT1"	"AKT1-FANCI-FANCD2-PHLPP1-PHLPP2-USP1-WDR48 complex"
"20269"	"WDR48"	"PHLPP2"	"AKT1-FANCI-FANCD2-PHLPP1-PHLPP2-USP1-WDR48 complex"
"20270"	"PHLPP2"	"FANCD2"	"AKT1-FANCI-FANCD2-PHLPP1-PHLPP2-USP1-WDR48 complex"
"20271"	"PHLPP2"	"FANCI"	"AKT1-FANCI-FANCD2-PHLPP1-PHLPP2-USP1-WDR48 complex"
"20272"	"WDR48"	"FANCD2"	"AKT1-FANCI-FANCD2-PHLPP1-PHLPP2-USP1-WDR48 complex"
"20273"	"WDR48"	"FANCI"	"AKT1-FANCI-FANCD2-PHLPP1-PHLPP2-USP1-WDR48 complex"
"20274"	"FANCI"	"FANCD2"	"AKT1-FANCI-FANCD2-PHLPP1-PHLPP2-USP1-WDR48 complex"
"20275"	"VCP"	"UBXN4"	"Ubiquilin-VCP-erasin complex"
"20276"	"VCP"	"UBQLN1"	"Ubiquilin-VCP-erasin complex"
"20277"	"UBXN4"	"UBQLN1"	"Ubiquilin-VCP-erasin complex"
"20278"	"UNC5B"	"ADGRL3"	"FLRT3-LPHN3-UNC5B complex"
"20279"	"UNC5B"	"FLRT3"	"FLRT3-LPHN3-UNC5B complex"
"20280"	"FLRT3"	"ADGRL3"	"FLRT3-LPHN3-UNC5B complex"
"20281"	"UNC5D"	"ADGRL3"	"FLRT3-LPHN3-UNC5D complex"
"20282"	"UNC5D"	"FLRT3"	"FLRT3-LPHN3-UNC5D complex"
"20284"	"TLE1"	"CUL4A"	"CUL4B-DDB1-TLE1 complex"
"20285"	"TLE1"	"DDB1"	"CUL4B-DDB1-TLE1 complex"
"20287"	"TLE3"	"CUL4B"	"CUL4B-DDB1-TLE3 complex"
"20288"	"TLE3"	"DDB1"	"CUL4B-DDB1-TLE3 complex"
"20290"	"RAB11B"	"KIF5A"	"KIF5A-RAB11B-ZFYVE27 complex"
"20291"	"ZFYVE27"	"KIF5A"	"KIF5A-RAB11B-ZFYVE27 complex"
"20292"	"ZFYVE27"	"RAB11B"	"KIF5A-RAB11B-ZFYVE27 complex"
"20293"	"LRRC8E"	"LRRC8B"	"SWELL1-containing complex"
"20294"	"LRRC8E"	"LRRC8D"	"SWELL1-containing complex"
"20295"	"LRRC8E"	"LRRC8A"	"SWELL1-containing complex"
"20296"	"LRRC8E"	"LRRC8C"	"SWELL1-containing complex"
"20297"	"LRRC8D"	"LRRC8B"	"SWELL1-containing complex"
"20298"	"LRRC8B"	"LRRC8A"	"SWELL1-containing complex"
"20299"	"LRRC8C"	"LRRC8B"	"SWELL1-containing complex"
"20300"	"LRRC8D"	"LRRC8A"	"SWELL1-containing complex"
"20301"	"LRRC8D"	"LRRC8C"	"SWELL1-containing complex"
"20302"	"LRRC8C"	"LRRC8A"	"SWELL1-containing complex"
"20303"	"OBSL1"	"CUL7"	"3M core complex"
"20304"	"OBSL1"	"CCDC8"	"3M core complex"
"20305"	"CUL7"	"CCDC8"	"3M core complex"
"20306"	"TP53"	"OBSL1"	"3M complex"
"20307"	"RBX1"	"OBSL1"	"3M complex"
"20309"	"OBSL1"	"CUL9"	"3M complex"
"20310"	"OBSL1"	"FBXW8"	"3M complex"
"20312"	"TP53"	"RBX1"	"3M complex"
"20313"	"TP53"	"CUL7"	"3M complex"
"20314"	"TP53"	"CUL9"	"3M complex"
"20315"	"TP53"	"FBXW8"	"3M complex"
"20316"	"TP53"	"CCDC8"	"3M complex"
"20318"	"RBX1"	"CUL9"	"3M complex"
"20320"	"RBX1"	"CCDC8"	"3M complex"
"20321"	"CUL9"	"CUL7"	"3M complex"
"20324"	"FBXW8"	"CUL9"	"3M complex"
"20325"	"CUL9"	"CCDC8"	"3M complex"
"20326"	"FBXW8"	"CCDC8"	"3M complex"
"20327"	"WDR19"	"TTC21B"	"Intraflagellar transport complex A"
"20328"	"TTC21B"	"IFT140"	"Intraflagellar transport complex A"
"20329"	"TTC21B"	"IFT122"	"Intraflagellar transport complex A"
"20330"	"WDR35"	"TTC21B"	"Intraflagellar transport complex A"
"20331"	"WDR19"	"IFT140"	"Intraflagellar transport complex A"
"20332"	"WDR19"	"IFT122"	"Intraflagellar transport complex A"
"20333"	"WDR35"	"WDR19"	"Intraflagellar transport complex A"
"20334"	"IFT140"	"IFT122"	"Intraflagellar transport complex A"
"20335"	"WDR35"	"IFT140"	"Intraflagellar transport complex A"
"20336"	"WDR35"	"IFT122"	"Intraflagellar transport complex A"
"20337"	"FLT4"	"CDH5"	"VEcad-VEGFR complex"
"20339"	"KDR"	"FLT4"	"VEcad-VEGFR complex"
"20340"	"FLOT1"	"CBL"	"CAP-cbl-flotilin complex"
"20341"	"SORBS1"	"FLOT1"	"CAP-cbl-flotilin complex"
"20342"	"SORBS1"	"CBL"	"CAP-cbl-flotilin complex"
"20343"	"CDK2"	"CCNA1"	"E2F-1-DP-1-cyclinA-CDK2 complex"
"20344"	"E2F1"	"CDK2"	"E2F-1-DP-1-cyclinA-CDK2 complex"
"20345"	"TFDP1"	"CDK2"	"E2F-1-DP-1-cyclinA-CDK2 complex"
"20346"	"E2F1"	"CCNA1"	"E2F-1-DP-1-cyclinA-CDK2 complex"
"20347"	"TFDP1"	"CCNA1"	"E2F-1-DP-1-cyclinA-CDK2 complex"
"20349"	"BCAR1"	"ABL1"	"c-Abl-CAS-Abi1 complex"
"20350"	"ABL1"	"ABI1"	"c-Abl-CAS-Abi1 complex"
"20351"	"BCAR1"	"ABI1"	"c-Abl-CAS-Abi1 complex"
"20352"	"PKD1"	"BBS5"	"BBS1-BBS4-BBS5-PKD1-TTC8 complex"
"20353"	"PKD1"	"BBS1"	"BBS1-BBS4-BBS5-PKD1-TTC8 complex"
"20354"	"TTC8"	"PKD1"	"BBS1-BBS4-BBS5-PKD1-TTC8 complex"
"20355"	"PKD1"	"BBS4"	"BBS1-BBS4-BBS5-PKD1-TTC8 complex"
"20362"	"AP5Z1"	"AP5B1"	"AP5-SPG11-SPG15 complex"
"20363"	"ZFYVE26"	"AP5Z1"	"AP5-SPG11-SPG15 complex"
"20364"	"SPG11"	"AP5Z1"	"AP5-SPG11-SPG15 complex"
"20365"	"AP5Z1"	"AP5M1"	"AP5-SPG11-SPG15 complex"
"20366"	"AP5Z1"	"AP5S1"	"AP5-SPG11-SPG15 complex"
"20367"	"ZFYVE26"	"AP5B1"	"AP5-SPG11-SPG15 complex"
"20368"	"SPG11"	"AP5B1"	"AP5-SPG11-SPG15 complex"
"20369"	"AP5M1"	"AP5B1"	"AP5-SPG11-SPG15 complex"
"20370"	"AP5S1"	"AP5B1"	"AP5-SPG11-SPG15 complex"
"20371"	"ZFYVE26"	"SPG11"	"AP5-SPG11-SPG15 complex"
"20372"	"ZFYVE26"	"AP5M1"	"AP5-SPG11-SPG15 complex"
"20373"	"ZFYVE26"	"AP5S1"	"AP5-SPG11-SPG15 complex"
"20374"	"SPG11"	"AP5M1"	"AP5-SPG11-SPG15 complex"
"20375"	"SPG11"	"AP5S1"	"AP5-SPG11-SPG15 complex"
"20376"	"AP5S1"	"AP5M1"	"AP5-SPG11-SPG15 complex"
"20379"	"OBSL1"	"ANKRA2"	"ANKRA2-CCDC8-OBSL1-CUL7 complex"
"20381"	"CUL7"	"ANKRA2"	"ANKRA2-CCDC8-OBSL1-CUL7 complex"
"20382"	"CCDC8"	"ANKRA2"	"ANKRA2-CCDC8-OBSL1-CUL7 complex"
"20383"	"MPP3"	"CADM1"	"CADM1-4.1B-MPP3 complex"
"20384"	"MPP3"	"EPB41L3"	"CADM1-4.1B-MPP3 complex"
"20385"	"EPB41L3"	"CADM1"	"CADM1-4.1B-MPP3 complex"
"20386"	"SLC4A1"	"ANK3"	"RhBG-kAE1-ankyrin-G complex"
"20387"	"SLC4A1"	"RHBG"	"RhBG-kAE1-ankyrin-G complex"
"20388"	"RHBG"	"ANK3"	"RhBG-kAE1-ankyrin-G complex"
"20389"	"STK3"	"NEK2"	"NEK2-SAV1-STK3 complex"
"20390"	"SAV1"	"NEK2"	"NEK2-SAV1-STK3 complex"
"20391"	"STK3"	"SAV1"	"NEK2-SAV1-STK3 complex"
"20398"	"WDR48"	"USP12"	"WDR20-USP12-UAF1 complex"
"20399"	"WDR20"	"USP12"	"WDR20-USP12-UAF1 complex"
"20400"	"WDR48"	"WDR20"	"WDR20-USP12-UAF1 complex"
"20401"	"WDR48"	"USP46"	"WDR20-USP46-UAF1 complex"
"20402"	"WDR20"	"USP46"	"WDR20-USP46-UAF1 complex"
"20404"	"WASH1"	"CCDC22"	"CCC-Wash (WASH1, FAM21C) complex"
"20405"	"WASH1"	"CCDC93"	"CCC-Wash (WASH1, FAM21C) complex"
"20406"	"WASH1"	"VPS35L"	"CCC-Wash (WASH1, FAM21C) complex"
"20407"	"WASH1"	"COMMD6"	"CCC-Wash (WASH1, FAM21C) complex"
"20408"	"WASH1"	"COMMD7"	"CCC-Wash (WASH1, FAM21C) complex"
"20409"	"WASH1"	"COMMD2"	"CCC-Wash (WASH1, FAM21C) complex"
"20410"	"WASH1"	"COMMD1"	"CCC-Wash (WASH1, FAM21C) complex"
"20411"	"WASH1"	"COMMD5"	"CCC-Wash (WASH1, FAM21C) complex"
"20412"	"WASH1"	"COMMD4"	"CCC-Wash (WASH1, FAM21C) complex"
"20413"	"WASH1"	"COMMD8"	"CCC-Wash (WASH1, FAM21C) complex"
"20414"	"WASH1"	"COMMD9"	"CCC-Wash (WASH1, FAM21C) complex"
"20415"	"WASH1"	"COMMD3"	"CCC-Wash (WASH1, FAM21C) complex"
"20417"	"WASH1"	"COMMD10"	"CCC-Wash (WASH1, FAM21C) complex"
"20418"	"CCDC93"	"CCDC22"	"CCC-Wash (WASH1, FAM21C) complex"
"20419"	"VPS35L"	"CCDC22"	"CCC-Wash (WASH1, FAM21C) complex"
"20420"	"COMMD6"	"CCDC22"	"CCC-Wash (WASH1, FAM21C) complex"
"20421"	"COMMD7"	"CCDC22"	"CCC-Wash (WASH1, FAM21C) complex"
"20422"	"COMMD2"	"CCDC22"	"CCC-Wash (WASH1, FAM21C) complex"
"20423"	"COMMD1"	"CCDC22"	"CCC-Wash (WASH1, FAM21C) complex"
"20424"	"COMMD5"	"CCDC22"	"CCC-Wash (WASH1, FAM21C) complex"
"20425"	"COMMD4"	"CCDC22"	"CCC-Wash (WASH1, FAM21C) complex"
"20426"	"COMMD8"	"CCDC22"	"CCC-Wash (WASH1, FAM21C) complex"
"20427"	"COMMD9"	"CCDC22"	"CCC-Wash (WASH1, FAM21C) complex"
"20428"	"COMMD3"	"CCDC22"	"CCC-Wash (WASH1, FAM21C) complex"
"20429"	"WASHC2C"	"CCDC22"	"CCC-Wash (WASH1, FAM21C) complex"
"20430"	"COMMD10"	"CCDC22"	"CCC-Wash (WASH1, FAM21C) complex"
"20431"	"VPS35L"	"CCDC93"	"CCC-Wash (WASH1, FAM21C) complex"
"20432"	"COMMD6"	"CCDC93"	"CCC-Wash (WASH1, FAM21C) complex"
"20433"	"COMMD7"	"CCDC93"	"CCC-Wash (WASH1, FAM21C) complex"
"20434"	"COMMD2"	"CCDC93"	"CCC-Wash (WASH1, FAM21C) complex"
"20435"	"COMMD1"	"CCDC93"	"CCC-Wash (WASH1, FAM21C) complex"
"20436"	"COMMD5"	"CCDC93"	"CCC-Wash (WASH1, FAM21C) complex"
"20437"	"COMMD4"	"CCDC93"	"CCC-Wash (WASH1, FAM21C) complex"
"20438"	"COMMD8"	"CCDC93"	"CCC-Wash (WASH1, FAM21C) complex"
"20439"	"COMMD9"	"CCDC93"	"CCC-Wash (WASH1, FAM21C) complex"
"20440"	"COMMD3"	"CCDC93"	"CCC-Wash (WASH1, FAM21C) complex"
"20441"	"WASHC2C"	"CCDC93"	"CCC-Wash (WASH1, FAM21C) complex"
"20442"	"COMMD10"	"CCDC93"	"CCC-Wash (WASH1, FAM21C) complex"
"20443"	"VPS35L"	"COMMD6"	"CCC-Wash (WASH1, FAM21C) complex"
"20444"	"VPS35L"	"COMMD7"	"CCC-Wash (WASH1, FAM21C) complex"
"20445"	"VPS35L"	"COMMD2"	"CCC-Wash (WASH1, FAM21C) complex"
"20446"	"VPS35L"	"COMMD1"	"CCC-Wash (WASH1, FAM21C) complex"
"20447"	"VPS35L"	"COMMD5"	"CCC-Wash (WASH1, FAM21C) complex"
"20448"	"VPS35L"	"COMMD4"	"CCC-Wash (WASH1, FAM21C) complex"
"20449"	"VPS35L"	"COMMD8"	"CCC-Wash (WASH1, FAM21C) complex"
"20450"	"VPS35L"	"COMMD9"	"CCC-Wash (WASH1, FAM21C) complex"
"20451"	"VPS35L"	"COMMD3"	"CCC-Wash (WASH1, FAM21C) complex"
"20452"	"WASHC2C"	"VPS35L"	"CCC-Wash (WASH1, FAM21C) complex"
"20453"	"VPS35L"	"COMMD10"	"CCC-Wash (WASH1, FAM21C) complex"
