"V1"	"V2"	"complex"
"8575"	"RPA3"	"RFC2"	"RC complex during S-phase of cell cycle"
"8576"	"TOP1"	"RFC2"	"RC complex during S-phase of cell cycle"
"8579"	"TOP1"	"RPA1"	"RC complex during S-phase of cell cycle"
"8581"	"TOP1"	"RPA2"	"RC complex during S-phase of cell cycle"
"8582"	"TOP1"	"RPA3"	"RC complex during S-phase of cell cycle"
"8583"	"CALR"	"CALM3"	"H2AX complex, isolated from cells without IR exposure"
"8584"	"EIF3L"	"CALM3"	"H2AX complex, isolated from cells without IR exposure"
"8585"	"H2AX"	"CALM3"	"H2AX complex, isolated from cells without IR exposure"
"8586"	"H4C16"	"CALM3"	"H2AX complex, isolated from cells without IR exposure"
"8587"	"H2BC26"	"CALM3"	"H2AX complex, isolated from cells without IR exposure"
"8588"	"HNRNPR"	"CALM3"	"H2AX complex, isolated from cells without IR exposure"
"8589"	"HSPA5"	"CALM3"	"H2AX complex, isolated from cells without IR exposure"
"8590"	"NPM1"	"CALM3"	"H2AX complex, isolated from cells without IR exposure"
"8591"	"PABPC1"	"CALM3"	"H2AX complex, isolated from cells without IR exposure"
"8592"	"SSB"	"CALM3"	"H2AX complex, isolated from cells without IR exposure"
"8593"	"SSRP1"	"CALM3"	"H2AX complex, isolated from cells without IR exposure"
"8594"	"SUPT16H"	"CALM3"	"H2AX complex, isolated from cells without IR exposure"
"8595"	"EIF3L"	"CALR"	"H2AX complex, isolated from cells without IR exposure"
"8596"	"H2AX"	"CALR"	"H2AX complex, isolated from cells without IR exposure"
"8597"	"H4C16"	"CALR"	"H2AX complex, isolated from cells without IR exposure"
"8598"	"H2BC26"	"CALR"	"H2AX complex, isolated from cells without IR exposure"
"8599"	"HNRNPR"	"CALR"	"H2AX complex, isolated from cells without IR exposure"
"8600"	"HSPA5"	"CALR"	"H2AX complex, isolated from cells without IR exposure"
"8601"	"NPM1"	"CALR"	"H2AX complex, isolated from cells without IR exposure"
"8602"	"PABPC1"	"CALR"	"H2AX complex, isolated from cells without IR exposure"
"8603"	"SSB"	"CALR"	"H2AX complex, isolated from cells without IR exposure"
"8604"	"SSRP1"	"CALR"	"H2AX complex, isolated from cells without IR exposure"
"8605"	"SUPT16H"	"CALR"	"H2AX complex, isolated from cells without IR exposure"
"8606"	"H2AX"	"EIF3L"	"H2AX complex, isolated from cells without IR exposure"
"8607"	"H4C16"	"EIF3L"	"H2AX complex, isolated from cells without IR exposure"
"8608"	"H2BC26"	"EIF3L"	"H2AX complex, isolated from cells without IR exposure"
"8609"	"HNRNPR"	"EIF3L"	"H2AX complex, isolated from cells without IR exposure"
"8610"	"HSPA5"	"EIF3L"	"H2AX complex, isolated from cells without IR exposure"
"8611"	"NPM1"	"EIF3L"	"H2AX complex, isolated from cells without IR exposure"
"8612"	"PABPC1"	"EIF3L"	"H2AX complex, isolated from cells without IR exposure"
"8613"	"SSB"	"EIF3L"	"H2AX complex, isolated from cells without IR exposure"
"8614"	"SSRP1"	"EIF3L"	"H2AX complex, isolated from cells without IR exposure"
"8615"	"SUPT16H"	"EIF3L"	"H2AX complex, isolated from cells without IR exposure"
"8616"	"H4C16"	"H2AX"	"H2AX complex, isolated from cells without IR exposure"
"8617"	"H2BC26"	"H2AX"	"H2AX complex, isolated from cells without IR exposure"
"8618"	"HNRNPR"	"H2AX"	"H2AX complex, isolated from cells without IR exposure"
"8619"	"HSPA5"	"H2AX"	"H2AX complex, isolated from cells without IR exposure"
"8620"	"NPM1"	"H2AX"	"H2AX complex, isolated from cells without IR exposure"
"8621"	"PABPC1"	"H2AX"	"H2AX complex, isolated from cells without IR exposure"
"8622"	"SSB"	"H2AX"	"H2AX complex, isolated from cells without IR exposure"
"8623"	"SSRP1"	"H2AX"	"H2AX complex, isolated from cells without IR exposure"
"8624"	"SUPT16H"	"H2AX"	"H2AX complex, isolated from cells without IR exposure"
"8625"	"H4C16"	"H2BC26"	"H2AX complex, isolated from cells without IR exposure"
"8626"	"HNRNPR"	"H4C16"	"H2AX complex, isolated from cells without IR exposure"
"8627"	"HSPA5"	"H4C16"	"H2AX complex, isolated from cells without IR exposure"
"8628"	"NPM1"	"H4C16"	"H2AX complex, isolated from cells without IR exposure"
"8629"	"PABPC1"	"H4C16"	"H2AX complex, isolated from cells without IR exposure"
"8630"	"SSB"	"H4C16"	"H2AX complex, isolated from cells without IR exposure"
"8631"	"SSRP1"	"H4C16"	"H2AX complex, isolated from cells without IR exposure"
"8632"	"SUPT16H"	"H4C16"	"H2AX complex, isolated from cells without IR exposure"
"8633"	"HNRNPR"	"H2BC26"	"H2AX complex, isolated from cells without IR exposure"
"8634"	"HSPA5"	"H2BC26"	"H2AX complex, isolated from cells without IR exposure"
"8635"	"NPM1"	"H2BC26"	"H2AX complex, isolated from cells without IR exposure"
"8636"	"PABPC1"	"H2BC26"	"H2AX complex, isolated from cells without IR exposure"
"8637"	"SSB"	"H2BC26"	"H2AX complex, isolated from cells without IR exposure"
"8638"	"SSRP1"	"H2BC26"	"H2AX complex, isolated from cells without IR exposure"
"8639"	"SUPT16H"	"H2BC26"	"H2AX complex, isolated from cells without IR exposure"
"8640"	"HSPA5"	"HNRNPR"	"H2AX complex, isolated from cells without IR exposure"
"8641"	"NPM1"	"HNRNPR"	"H2AX complex, isolated from cells without IR exposure"
"8642"	"PABPC1"	"HNRNPR"	"H2AX complex, isolated from cells without IR exposure"
"8643"	"SSB"	"HNRNPR"	"H2AX complex, isolated from cells without IR exposure"
"8644"	"SSRP1"	"HNRNPR"	"H2AX complex, isolated from cells without IR exposure"
"8645"	"SUPT16H"	"HNRNPR"	"H2AX complex, isolated from cells without IR exposure"
"8646"	"NPM1"	"HSPA5"	"H2AX complex, isolated from cells without IR exposure"
"8647"	"PABPC1"	"HSPA5"	"H2AX complex, isolated from cells without IR exposure"
"8648"	"SSB"	"HSPA5"	"H2AX complex, isolated from cells without IR exposure"
"8649"	"SSRP1"	"HSPA5"	"H2AX complex, isolated from cells without IR exposure"
"8650"	"SUPT16H"	"HSPA5"	"H2AX complex, isolated from cells without IR exposure"
"8651"	"PABPC1"	"NPM1"	"H2AX complex, isolated from cells without IR exposure"
"8652"	"SSB"	"NPM1"	"H2AX complex, isolated from cells without IR exposure"
"8653"	"SSRP1"	"NPM1"	"H2AX complex, isolated from cells without IR exposure"
"8654"	"SUPT16H"	"NPM1"	"H2AX complex, isolated from cells without IR exposure"
"8655"	"SSB"	"PABPC1"	"H2AX complex, isolated from cells without IR exposure"
"8656"	"SSRP1"	"PABPC1"	"H2AX complex, isolated from cells without IR exposure"
"8657"	"SUPT16H"	"PABPC1"	"H2AX complex, isolated from cells without IR exposure"
"8658"	"SSRP1"	"SSB"	"H2AX complex, isolated from cells without IR exposure"
"8659"	"SUPT16H"	"SSB"	"H2AX complex, isolated from cells without IR exposure"
"8661"	"CDK8"	"CCNT1"	"HES1 promoter-Notch enhancer complex"
"8663"	"EP300"	"CCNT1"	"HES1 promoter-Notch enhancer complex"
"8664"	"MAML1"	"CCNT1"	"HES1 promoter-Notch enhancer complex"
"8665"	"MED1"	"CCNT1"	"HES1 promoter-Notch enhancer complex"
"8666"	"NOTCH1"	"CCNT1"	"HES1 promoter-Notch enhancer complex"
"8667"	"POLR2A"	"CCNT1"	"HES1 promoter-Notch enhancer complex"
"8668"	"RBPJ"	"CCNT1"	"HES1 promoter-Notch enhancer complex"
"8669"	"INPP5K"	"CCNT1"	"HES1 promoter-Notch enhancer complex"
"8670"	"SUPT16H"	"CCNT1"	"HES1 promoter-Notch enhancer complex"
"8671"	"SUPT6H"	"CCNT1"	"HES1 promoter-Notch enhancer complex"
"8672"	"CDK9"	"CDK8"	"HES1 promoter-Notch enhancer complex"
"8673"	"EP300"	"CDK8"	"HES1 promoter-Notch enhancer complex"
"8674"	"MAML1"	"CDK8"	"HES1 promoter-Notch enhancer complex"
"8675"	"MED1"	"CDK8"	"HES1 promoter-Notch enhancer complex"
"8676"	"NOTCH1"	"CDK8"	"HES1 promoter-Notch enhancer complex"
"8678"	"RBPJ"	"CDK8"	"HES1 promoter-Notch enhancer complex"
"8679"	"INPP5K"	"CDK8"	"HES1 promoter-Notch enhancer complex"
"8680"	"SUPT16H"	"CDK8"	"HES1 promoter-Notch enhancer complex"
"8681"	"SUPT6H"	"CDK8"	"HES1 promoter-Notch enhancer complex"
"8682"	"EP300"	"CDK9"	"HES1 promoter-Notch enhancer complex"
"8683"	"MAML1"	"CDK9"	"HES1 promoter-Notch enhancer complex"
"8684"	"MED1"	"CDK9"	"HES1 promoter-Notch enhancer complex"
"8685"	"NOTCH1"	"CDK9"	"HES1 promoter-Notch enhancer complex"
"8686"	"POLR2A"	"CDK9"	"HES1 promoter-Notch enhancer complex"
"8687"	"RBPJ"	"CDK9"	"HES1 promoter-Notch enhancer complex"
"8688"	"INPP5K"	"CDK9"	"HES1 promoter-Notch enhancer complex"
"8689"	"SUPT16H"	"CDK9"	"HES1 promoter-Notch enhancer complex"
"8690"	"SUPT6H"	"CDK9"	"HES1 promoter-Notch enhancer complex"
"8691"	"MAML1"	"EP300"	"HES1 promoter-Notch enhancer complex"
"8692"	"MED1"	"EP300"	"HES1 promoter-Notch enhancer complex"
"8693"	"NOTCH1"	"EP300"	"HES1 promoter-Notch enhancer complex"
"8694"	"POLR2A"	"EP300"	"HES1 promoter-Notch enhancer complex"
"8695"	"RBPJ"	"EP300"	"HES1 promoter-Notch enhancer complex"
"8696"	"INPP5K"	"EP300"	"HES1 promoter-Notch enhancer complex"
"8697"	"SUPT16H"	"EP300"	"HES1 promoter-Notch enhancer complex"
"8698"	"SUPT6H"	"EP300"	"HES1 promoter-Notch enhancer complex"
"8699"	"MED1"	"MAML1"	"HES1 promoter-Notch enhancer complex"
"8700"	"NOTCH1"	"MAML1"	"HES1 promoter-Notch enhancer complex"
"8701"	"POLR2A"	"MAML1"	"HES1 promoter-Notch enhancer complex"
"8702"	"RBPJ"	"MAML1"	"HES1 promoter-Notch enhancer complex"
"8703"	"MAML1"	"INPP5K"	"HES1 promoter-Notch enhancer complex"
"8704"	"SUPT16H"	"MAML1"	"HES1 promoter-Notch enhancer complex"
"8705"	"SUPT6H"	"MAML1"	"HES1 promoter-Notch enhancer complex"
"8706"	"NOTCH1"	"MED1"	"HES1 promoter-Notch enhancer complex"
"8707"	"POLR2A"	"MED1"	"HES1 promoter-Notch enhancer complex"
"8708"	"RBPJ"	"MED1"	"HES1 promoter-Notch enhancer complex"
"8709"	"MED1"	"INPP5K"	"HES1 promoter-Notch enhancer complex"
"8710"	"SUPT16H"	"MED1"	"HES1 promoter-Notch enhancer complex"
"8711"	"SUPT6H"	"MED1"	"HES1 promoter-Notch enhancer complex"
"8712"	"POLR2A"	"NOTCH1"	"HES1 promoter-Notch enhancer complex"
"8713"	"RBPJ"	"NOTCH1"	"HES1 promoter-Notch enhancer complex"
"8714"	"NOTCH1"	"INPP5K"	"HES1 promoter-Notch enhancer complex"
"8715"	"SUPT16H"	"NOTCH1"	"HES1 promoter-Notch enhancer complex"
"8716"	"SUPT6H"	"NOTCH1"	"HES1 promoter-Notch enhancer complex"
"8717"	"RBPJ"	"POLR2A"	"HES1 promoter-Notch enhancer complex"
"8718"	"POLR2A"	"INPP5K"	"HES1 promoter-Notch enhancer complex"
"8719"	"SUPT16H"	"POLR2A"	"HES1 promoter-Notch enhancer complex"
"8720"	"SUPT6H"	"POLR2A"	"HES1 promoter-Notch enhancer complex"
"8721"	"RBPJ"	"INPP5K"	"HES1 promoter-Notch enhancer complex"
"8722"	"SUPT16H"	"RBPJ"	"HES1 promoter-Notch enhancer complex"
"8723"	"SUPT6H"	"RBPJ"	"HES1 promoter-Notch enhancer complex"
"8724"	"SUPT16H"	"INPP5K"	"HES1 promoter-Notch enhancer complex"
"8725"	"SUPT6H"	"INPP5K"	"HES1 promoter-Notch enhancer complex"
"8726"	"SUPT6H"	"SUPT16H"	"HES1 promoter-Notch enhancer complex"
"8727"	"BTRC"	"ANKRD28"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8728"	"CHUK"	"ANKRD28"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8729"	"CUL1"	"ANKRD28"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8730"	"IKBKE"	"ANKRD28"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8731"	"NFKB2"	"ANKRD28"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8732"	"PPP6C"	"ANKRD28"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8733"	"REL"	"ANKRD28"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8734"	"RELA"	"ANKRD28"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8735"	"PPP6R1"	"ANKRD28"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8736"	"PPP6R2"	"ANKRD28"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8737"	"SKP1"	"ANKRD28"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8738"	"CHUK"	"BTRC"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8739"	"CUL1"	"BTRC"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8740"	"IKBKE"	"BTRC"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8741"	"NFKB2"	"BTRC"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8742"	"PPP6C"	"BTRC"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8743"	"REL"	"BTRC"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8744"	"RELA"	"BTRC"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8745"	"PPP6R1"	"BTRC"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8746"	"PPP6R2"	"BTRC"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8747"	"SKP1"	"BTRC"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8748"	"CUL1"	"CHUK"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8749"	"IKBKE"	"CHUK"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8751"	"PPP6C"	"CHUK"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8754"	"PPP6R1"	"CHUK"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8755"	"PPP6R2"	"CHUK"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8756"	"SKP1"	"CHUK"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8757"	"IKBKE"	"CUL1"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8758"	"NFKB2"	"CUL1"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8759"	"PPP6C"	"CUL1"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8760"	"REL"	"CUL1"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8761"	"RELA"	"CUL1"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8762"	"PPP6R1"	"CUL1"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8763"	"PPP6R2"	"CUL1"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8765"	"NFKB2"	"IKBKE"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8766"	"PPP6C"	"IKBKE"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8767"	"REL"	"IKBKE"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8768"	"RELA"	"IKBKE"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8769"	"PPP6R1"	"IKBKE"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8770"	"PPP6R2"	"IKBKE"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8771"	"SKP1"	"IKBKE"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8772"	"PPP6C"	"NFKB2"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8775"	"PPP6R1"	"NFKB2"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8776"	"PPP6R2"	"NFKB2"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8777"	"SKP1"	"NFKB2"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8778"	"REL"	"PPP6C"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8779"	"RELA"	"PPP6C"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8780"	"PPP6R1"	"PPP6C"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8781"	"PPP6R2"	"PPP6C"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8782"	"SKP1"	"PPP6C"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8784"	"REL"	"PPP6R1"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8785"	"REL"	"PPP6R2"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8786"	"SKP1"	"REL"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8787"	"RELA"	"PPP6R1"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8788"	"RELA"	"PPP6R2"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8789"	"SKP1"	"RELA"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8790"	"PPP6R2"	"PPP6R1"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8791"	"SKP1"	"PPP6R1"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8792"	"SKP1"	"PPP6R2"	"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
"8793"	"ACTN4"	"ACTB"	"P2X7 receptor signalling complex"
"8794"	"HSP90AB1"	"ACTB"	"P2X7 receptor signalling complex"
"8795"	"HSPA1A"	"ACTB"	"P2X7 receptor signalling complex"
"8796"	"HSPA8"	"ACTB"	"P2X7 receptor signalling complex"
"8797"	"ITGB2"	"ACTB"	"P2X7 receptor signalling complex"
"8798"	"LAMA3"	"ACTB"	"P2X7 receptor signalling complex"
"8799"	"MPP3"	"ACTB"	"P2X7 receptor signalling complex"
"8800"	"PI4KA"	"ACTB"	"P2X7 receptor signalling complex"
"8801"	"PTPRB"	"ACTB"	"P2X7 receptor signalling complex"
"8802"	"SVIL"	"ACTB"	"P2X7 receptor signalling complex"
"8803"	"HSP90AB1"	"ACTN4"	"P2X7 receptor signalling complex"
"8804"	"HSPA1A"	"ACTN4"	"P2X7 receptor signalling complex"
"8805"	"HSPA8"	"ACTN4"	"P2X7 receptor signalling complex"
"8806"	"ITGB2"	"ACTN4"	"P2X7 receptor signalling complex"
"8807"	"LAMA3"	"ACTN4"	"P2X7 receptor signalling complex"
"8808"	"MPP3"	"ACTN4"	"P2X7 receptor signalling complex"
"8809"	"PI4KA"	"ACTN4"	"P2X7 receptor signalling complex"
"8810"	"PTPRB"	"ACTN4"	"P2X7 receptor signalling complex"
"8811"	"SVIL"	"ACTN4"	"P2X7 receptor signalling complex"
"8814"	"ITGB2"	"HSP90AB1"	"P2X7 receptor signalling complex"
"8815"	"LAMA3"	"HSP90AB1"	"P2X7 receptor signalling complex"
"8816"	"MPP3"	"HSP90AB1"	"P2X7 receptor signalling complex"
"8817"	"PI4KA"	"HSP90AB1"	"P2X7 receptor signalling complex"
"8818"	"PTPRB"	"HSP90AB1"	"P2X7 receptor signalling complex"
"8819"	"SVIL"	"HSP90AB1"	"P2X7 receptor signalling complex"
"8821"	"ITGB2"	"HSPA1A"	"P2X7 receptor signalling complex"
"8822"	"LAMA3"	"HSPA1A"	"P2X7 receptor signalling complex"
"8823"	"MPP3"	"HSPA1A"	"P2X7 receptor signalling complex"
"8824"	"PI4KA"	"HSPA1A"	"P2X7 receptor signalling complex"
"8825"	"PTPRB"	"HSPA1A"	"P2X7 receptor signalling complex"
"8826"	"SVIL"	"HSPA1A"	"P2X7 receptor signalling complex"
"8827"	"ITGB2"	"HSPA8"	"P2X7 receptor signalling complex"
"8828"	"LAMA3"	"HSPA8"	"P2X7 receptor signalling complex"
"8829"	"MPP3"	"HSPA8"	"P2X7 receptor signalling complex"
"8830"	"PI4KA"	"HSPA8"	"P2X7 receptor signalling complex"
"8831"	"PTPRB"	"HSPA8"	"P2X7 receptor signalling complex"
"8832"	"SVIL"	"HSPA8"	"P2X7 receptor signalling complex"
"8833"	"LAMA3"	"ITGB2"	"P2X7 receptor signalling complex"
"8834"	"MPP3"	"ITGB2"	"P2X7 receptor signalling complex"
"8835"	"PI4KA"	"ITGB2"	"P2X7 receptor signalling complex"
"8836"	"PTPRB"	"ITGB2"	"P2X7 receptor signalling complex"
"8837"	"SVIL"	"ITGB2"	"P2X7 receptor signalling complex"
"8838"	"MPP3"	"LAMA3"	"P2X7 receptor signalling complex"
